# FITOPT: [DEFAULT] NONE
# FITOPT:	 NONE
# ----------------------------------------
NVAR: 34
VARNAMES:  CID IDSURVEY TYPE FIELD CUTFLAG_SNANA zCMB zCMBERR zHD zHDERR VPEC VPECERR HOST_LOGMASS HOST_LOGMASS_ERR HOST_LOGsSFR HOST_LOGsSFR_ERR SNRMAX1 SNRMAX2 SNRMAX3 PKMJD PKMJDERR x1 x1ERR c cERR mB mBERR x0 x0ERR COV_x1_c COV_x1_x0 COV_c_x0 NDOF FITCHI2 FITPROB PIa DISTCORR
# VERSION_SNANA		 = v10_45j
# TABLE NAME: FITRES
#

SN: psc370435 153 0 NULL 1 0.3917 0.0010 0.3919 0.0010 45.5793 0.0000 11.3130 0.3095 -9.1160 0.3135 18.9448 15.5056 14.2510 55999.9 0.5 -8.48674e-01 3.25210e-01 -1.16604e-01 3.53531e-02 2.19607e+01 4.43923e-02 2.98601e-05 1.22088e-06 2.40313e-03 -2.11126e-07 -2.90190e-08 51 38.5604 0.9170 1.0000 -0.0134
SN: psc370504 153 0 NULL 1 0.5018 0.0010 0.5023 0.0010 103.2192 0.0000 11.0380 0.4460 -9.7330 0.4488 11.2848 8.8110 8.5599 56001.3 0.7 2.55521e+00 6.28270e-01 -7.93422e-02 4.15438e-02 2.27953e+01 6.05476e-02 1.43329e-05 7.99293e-07 3.55242e-03 -3.65728e-07 -1.66597e-08 59 58.3207 0.5373 1.0000 -0.0511
SN: psc370522 153 0 NULL 1 0.4103 0.0010 0.4106 0.0010 66.6730 0.0000 10.5410 0.5045 -18.3250 0.5070 25.4082 19.8689 11.6255 56018.2 0.4 1.01371e+00 3.45620e-01 -7.12499e-03 3.38842e-02 2.22456e+01 3.96938e-02 2.30735e-05 8.43552e-07 2.22764e-03 -1.57822e-07 -2.05801e-08 52 41.3611 0.8769 1.0000 -0.0184
SN: psc370542 153 0 NULL 1 0.5582 0.0010 0.5588 0.0010 115.7467 0.0000 11.3630 0.1735 -20.7740 0.1806 9.6017 8.2989 6.9399 56013.7 0.7 1.04036e+00 6.67120e-01 -1.26110e-01 4.60057e-02 2.27787e+01 6.89441e-02 1.47907e-05 9.39208e-07 9.01527e-03 -4.82793e-07 -1.75456e-08 52 41.6865 0.8692 0.9768 -0.0686
SN: psc370575 153 0 NULL 1 0.3525 0.0010 0.3528 0.0010 54.8254 0.0000 11.0850 0.4125 -13.9960 0.4155 17.7268 17.3418 15.7516 56017.8 0.3 -2.61677e-01 2.93490e-01 -1.13690e-01 3.49143e-02 2.14834e+01 4.15505e-02 4.59482e-05 1.75841e-06 2.62922e-03 -2.85016e-07 -4.11042e-08 49 64.9168 0.0764 1.0000 -0.0041
SN: psc370593 153 0 NULL 1 0.4439 0.0010 0.4442 0.0010 73.4461 0.0000 11.5470 0.3020 -999.0000 -999.0000 6.5430 6.5010 4.0267 56023.1 0.8 -1.43805e+00 8.50970e-01 3.21611e-03 8.24794e-02 2.26582e+01 9.75456e-02 1.59532e-05 1.43328e-06 2.36433e-02 -8.46924e-07 -6.80729e-08 46 50.4846 0.3375 0.0644 -0.0303
SN: psc370610 153 0 NULL 1 0.3828 0.0010 0.3830 0.0010 46.7096 0.0000 10.1600 0.2875 -999.0000 0.2918 15.2466 10.4836 9.9816 56024.6 0.2 8.04330e-01 4.81170e-01 1.39430e-02 4.33693e-02 2.23113e+01 5.73633e-02 2.15715e-05 1.13970e-06 8.40653e-03 -3.61644e-07 -3.90799e-08 48 40.4001 0.8043 1.0000 -0.0110
SN: psc380024 153 0 NULL 1 0.2359 0.0010 0.2360 0.0010 29.2581 0.0000 11.6270 0.0945 -999.0000 -999.0000 12.0420 11.4245 10.9464 56040.0 0.5 -3.10473e-01 5.71890e-01 1.90900e-01 4.56924e-02 2.14498e+01 5.85852e-02 4.70103e-05 2.53663e-06 8.00936e-03 -7.46236e-07 -9.14061e-08 32 19.4557 0.9704 0.0000 0.0047
SN: psc380034 153 0 NULL 1 0.1698 0.0010 0.1699 0.0010 35.8629 0.0000 11.1860 0.1020 -999.0000 -999.0000 36.5182 36.5080 30.1477 56032.4 0.2 3.01790e-01 1.94520e-01 -3.35935e-02 2.63600e-02 2.00748e+01 3.19044e-02 1.66093e-04 4.88066e-06 3.59828e-04 -1.70488e-07 -1.08341e-07 26 26.1104 0.5125 0.0000 0.0093
SN: psc380073 153 0 NULL 1 0.2904 0.0010 0.2906 0.0010 44.5297 0.0000 10.2310 0.1790 -9.7710 0.1859 31.4644 22.3801 19.8118 56043.1 0.3 4.22430e-01 2.43960e-01 -4.24152e-02 2.96031e-02 2.12180e+01 3.56163e-02 5.81922e-05 1.90893e-06 1.93590e-03 -1.74696e-07 -4.40181e-08 33 33.4929 0.4923 1.0000 0.0048
SN: psc380077 153 0 NULL 1 0.3643 0.0010 0.3645 0.0010 43.2909 0.0000 11.3100 0.0370 -9.9690 0.0622 19.5359 10.6910 10.1795 56029.4 0.5 -3.85907e-01 3.72400e-01 1.69840e-01 4.98853e-02 2.24750e+01 6.16677e-02 1.84778e-05 1.04951e-06 4.33628e-03 -1.64990e-07 -4.61871e-08 48 54.2085 0.2825 1.0000 -0.0066
SN: psc380085 153 0 NULL 1 0.5223 0.0010 0.5226 0.0010 65.1174 0.0000 10.5820 0.6025 -999.0000 -999.0000 9.1705 7.7636 5.6192 56013.3 0.8 7.68710e-01 7.33290e-01 -4.98373e-02 5.55959e-02 2.30133e+01 7.24816e-02 1.17930e-05 7.87275e-07 8.26349e-03 -4.11964e-07 -2.17479e-08 53 39.2222 0.9347 0.1667 -0.0573
SN: psc380092 153 0 NULL 1 0.5134 0.0010 0.5137 0.0010 61.3217 0.0000 10.7640 0.1390 -999.0000 -999.0000 7.8234 6.3946 5.3102 56023.6 0.8 -1.99786e+00 7.20470e-01 1.34740e-01 9.34924e-02 2.32035e+01 9.55197e-02 9.87279e-06 8.68577e-07 1.40844e-02 -3.44057e-07 -6.27372e-08 54 54.7352 0.4847 0.2817 -0.0546
SN: psc380138 153 0 NULL 1 0.4590 0.0010 0.4593 0.0010 57.4061 0.0000 11.2010 0.2860 -9.6510 0.2903 10.1795 8.9045 6.8315 56040.1 0.6 -7.62090e-01 6.09630e-01 -3.36412e-02 4.91070e-02 2.27455e+01 5.76239e-02 1.48056e-05 7.85788e-07 6.03757e-03 -2.93447e-07 -2.16240e-08 50 47.6974 0.6056 0.9999 -0.0365
SN: psc380147 153 0 NULL 1 0.4786 0.0010 0.4794 0.0010 168.5625 0.0000 11.1540 0.4290 -9.2900 0.4319 12.9703 7.9003 7.8341 56020.8 0.7 -3.47016e-02 6.90540e-01 -2.88293e-02 6.10658e-02 2.26858e+01 7.50529e-02 1.57524e-05 1.08890e-06 1.52513e-02 -5.65165e-07 -4.64208e-08 32 18.8810 0.9767 1.0000 -0.0441
SN: psc380204 153 0 NULL 1 0.2404 0.0010 0.2405 0.0010 28.5002 0.0000 11.4520 0.0530 -999.0000 -999.0000 9.9610 7.8463 5.9006 56039.6 0.4 -1.82725e+00 7.31670e-01 1.55000e-01 6.15840e-02 2.16294e+01 7.59314e-02 3.98395e-05 2.78619e-06 1.63074e-02 -1.06997e-06 -1.25763e-07 45 58.1538 0.1078 0.1639 0.0048
SN: psc380282 153 0 NULL 1 0.5819 0.0010 0.5824 0.0010 89.5911 0.0000 11.4380 0.2505 -9.9140 0.2554 14.1056 10.0156 8.6403 56037.6 0.3 -1.28690e+00 6.42070e-01 -7.13645e-02 5.55464e-02 2.31998e+01 4.77923e-02 1.00978e-05 4.44490e-07 7.29964e-03 -1.48890e-07 -1.19547e-08 40 58.8956 0.0346 1.0000 -0.0754
SN: psc380381 153 0 NULL 1 0.3556 0.0010 0.3559 0.0010 58.1591 0.0000 9.9580 0.2565 -999.0000 -999.0000 14.5595 12.0378 9.1176 56048.6 0.4 -2.42568e+00 3.89190e-01 -2.05628e-01 4.23991e-02 2.23431e+01 5.54489e-02 2.08279e-05 1.06369e-06 3.23475e-03 -2.04205e-07 -2.86072e-08 31 34.3525 0.3557 0.0002 -0.0048
SN: psc380421 153 0 NULL 1 0.2451 0.0010 0.2452 0.0010 29.4425 0.0000 11.1930 0.0855 -999.0000 -999.0000 23.3069 19.1922 18.3412 56046.0 0.3 -9.30033e-01 2.36310e-01 -2.18982e-03 3.20859e-02 2.12030e+01 3.91750e-02 5.89928e-05 2.12855e-06 1.01315e-03 -1.65761e-07 -5.14208e-08 43 52.3533 0.1815 0.0000 0.0050
SN: psc380433 153 0 NULL 1 0.4619 0.0010 0.4624 0.0010 98.6899 0.0000 9.4450 0.6035 -7.1460 0.6056 12.9345 9.9180 8.7497 56049.5 0.6 1.37472e+00 7.13270e-01 1.03280e-01 4.42827e-02 2.28903e+01 5.92762e-02 1.29723e-05 7.08226e-07 3.11332e-03 -3.56345e-07 -1.55959e-08 37 24.6814 0.9396 1.0000 -0.0378
SN: psc380451 153 0 NULL 1 0.3161 0.0010 0.3164 0.0010 64.9796 0.0000 11.6200 0.0890 -9.4630 0.1021 15.4940 13.1296 10.9590 56059.5 0.2 2.07020e-01 3.77190e-01 -4.63418e-02 3.82016e-02 2.15257e+01 4.56252e-02 4.39262e-05 1.84589e-06 5.39068e-03 -3.24681e-07 -5.06962e-08 25 12.4788 0.9881 0.9999 0.0025
SN: psc380479 153 0 NULL 1 0.5781 0.0010 0.5787 0.0010 117.0566 0.0000 11.7620 0.0415 -10.6370 0.0650 8.1424 6.2471 5.5872 56048.1 0.9 -6.78707e-01 7.42750e-01 -7.02624e-02 5.14220e-02 2.30274e+01 6.95107e-02 1.18244e-05 7.57017e-07 5.41641e-03 -3.45298e-07 -5.14331e-09 38 24.8010 0.9513 0.9922 -0.0744
SN: psc390061 153 0 NULL 1 0.2819 0.0010 0.2820 0.0010 33.2262 0.0000 11.2310 0.0050 -10.6200 0.0502 7.3674 6.7011 4.4756 56054.3 0.7 -9.68660e-01 8.33830e-01 2.06380e-01 8.65728e-02 2.23485e+01 1.25460e-01 2.05282e-05 2.37205e-06 3.73484e-02 -1.44297e-06 -1.68693e-07 38 36.8216 0.5696 0.9999 0.0056
SN: psc390185 153 0 NULL 1 0.4864 0.0010 0.4867 0.0010 56.3349 0.0000 10.1650 0.1005 -7.9920 0.1123 7.4477 6.6203 4.3019 56048.3 0.7 -5.89570e-01 6.16650e-01 5.76878e-02 6.53846e-02 2.30481e+01 7.82775e-02 1.13060e-05 8.15121e-07 6.99462e-03 -3.44334e-07 -2.56674e-08 50 37.6424 0.9181 0.9979 -0.0464
SN: psc390283 153 0 NULL 1 0.4730 0.0010 0.4731 0.0010 11.9544 0.0000 9.2990 0.2370 -9.2460 0.2422 17.7071 17.6671 13.2494 56066.0 0.7 1.73383e+00 5.29130e-01 -1.13664e-01 3.22333e-02 2.23122e+01 3.64515e-02 2.21817e-05 7.44707e-07 8.81678e-05 -2.12317e-07 -1.14116e-08 28 35.7457 0.1492 1.0000 -0.0422
SN: psc390379 153 0 NULL 1 0.5140 0.0010 0.5145 0.0010 109.5032 0.0000 11.6310 0.0245 -10.1040 0.0557 11.5323 7.6775 5.7844 56062.8 0.1 -1.29223e+00 6.55420e-01 -1.18243e-01 5.24639e-02 2.26293e+01 5.49443e-02 1.67583e-05 8.48062e-07 8.10478e-03 -1.92213e-07 -6.08145e-09 23 20.8647 0.6467 0.5892 -0.0549
SN: psc390442 153 0 NULL 1 0.3861 0.0010 0.3861 0.0010 6.6938 0.0000 10.9790 0.0160 -9.5680 0.0525 12.2290 8.2617 7.2428 56052.1 0.1 -2.72908e+00 7.22610e-01 -1.87554e-01 7.44819e-02 2.21250e+01 9.99062e-02 2.56283e-05 2.35824e-06 3.33544e-02 -1.32337e-06 -1.48926e-07 28 14.8139 0.9864 1.0000 -0.0118
SN: psc390476 153 0 NULL 1 0.5860 0.0010 0.5864 0.0010 72.3828 0.0000 11.6780 0.1620 -10.9240 0.1695 9.8994 8.4561 5.3874 56060.8 1.2 -4.94643e-01 9.47240e-01 -4.89389e-02 6.51075e-02 2.31178e+01 7.12239e-02 1.09011e-05 7.15107e-07 2.42826e-02 -4.80796e-07 -1.83901e-08 36 30.5532 0.7640 1.0000 -0.0764
SN: psc390485 153 0 NULL 1 0.3916 0.0010 0.3916 0.0010 4.7837 0.0000 11.4020 0.1160 -10.9050 0.1263 16.2534 15.0704 10.4018 56052.8 1.8 8.31800e-01 7.20270e-01 -6.93433e-03 4.73625e-02 2.20513e+01 8.67142e-02 2.74662e-05 2.19363e-06 5.82072e-03 -2.49438e-07 -7.94687e-08 27 32.2020 0.2664 1.0000 -0.0133
SN: psc390514 153 0 NULL 1 0.3295 0.0010 0.3295 0.0010 3.6158 0.0000 11.1080 0.1760 -10.6790 0.1830 12.4964 11.1595 9.9433 56049.7 1.8 1.97363e+00 6.33910e-01 7.81964e-02 5.69779e-02 2.16045e+01 1.12330e-01 4.09095e-05 4.23235e-06 1.22644e-02 -8.79192e-07 -1.96401e-07 28 28.3720 0.4981 0.9997 0.0010
SN: psc390629 153 0 NULL 1 0.4103 0.0010 0.4105 0.0010 49.1585 0.0000 11.0630 0.1500 -9.6110 0.1581 17.8398 11.5415 8.8029 56074.4 0.4 2.19510e-01 6.36880e-01 -8.50231e-02 4.75353e-02 2.20713e+01 7.24251e-02 2.70923e-05 1.80722e-06 1.67444e-02 -9.84489e-07 -6.35613e-08 26 22.7589 0.6979 1.0000 -0.0184
SN: psc390705 153 0 NULL 1 0.2706 0.0010 0.2706 0.0010 3.1204 0.0000 10.7220 0.2045 -9.9680 0.2105 13.9608 9.5317 6.2967 56046.1 0.5 8.62140e-01 7.84240e-01 4.02761e-02 8.58914e-02 2.14462e+01 1.34550e-01 4.71219e-05 5.83978e-06 4.64402e-02 -3.54427e-06 -4.67478e-07 22 23.0370 0.4586 0.9893 0.0058
SN: psc400042 153 0 NULL 1 0.2633 0.0010 0.2633 0.0010 5.6365 0.0000 11.2590 0.0440 -16.8780 0.0666 17.0281 16.3812 15.4253 56098.5 0.9 7.15796e-03 5.80730e-01 1.21910e-01 3.84877e-02 2.15121e+01 6.76516e-02 4.43534e-05 2.76364e-06 4.96664e-03 -5.07582e-08 -5.18429e-08 11 4.7199 0.9667 0.6272 0.0055
SN: psc400103 153 0 NULL 1 0.3396 0.0010 0.3396 0.0010 4.9859 0.0000 9.6690 0.1895 -8.1810 0.1960 16.5873 15.9029 14.9297 56096.8 1.0 1.18033e+00 7.34400e-01 -7.58232e-02 4.06260e-02 2.23937e+01 5.27163e-02 1.98163e-05 9.62148e-07 3.69366e-03 -3.13624e-07 -1.46203e-08 11 14.0865 0.2952 0.6563 -0.0012
SN: psc400113 153 0 NULL 1 0.3172 0.0010 0.3172 0.0010 6.3242 0.0000 11.6680 0.0595 -19.0340 0.0777 17.5033 13.9196 7.8675 56106.9 0.9 -5.61396e-01 7.41020e-01 -2.95225e-01 7.01534e-02 2.09487e+01 1.39990e-01 7.47404e-05 9.63696e-06 1.06206e-02 -3.66212e-06 -4.55178e-07 6 1.3872 0.9860 0.9133 0.0024
SN: psc400202 153 0 NULL 1 0.3802 0.0010 0.3802 0.0010 10.2406 0.0000 9.5430 0.3800 -999.0000 -999.0000 11.9477 11.7308 8.4779 56099.0 1.1 6.52520e-01 9.82770e-01 2.16590e-01 5.61951e-02 2.27817e+01 9.52666e-02 1.39770e-05 1.22640e-06 1.43725e-02 -6.44270e-07 -3.53437e-08 11 6.0539 0.9133 0.0111 -0.0103
SN: psc420101 153 0 NULL 1 0.3372 0.0010 0.3367 0.0010 -120.3420 0.0000 9.7960 0.2675 -6.9970 0.2721 24.7837 19.0098 17.3188 56149.2 0.5 1.04310e-01 3.77110e-01 2.82285e-02 3.33847e-02 2.19636e+01 3.93675e-02 2.94294e-05 1.06708e-06 2.32545e-03 -1.56943e-07 -2.75420e-08 33 39.8191 0.2270 1.0000 -0.0006
SN: psc420239 153 0 NULL 1 0.2857 0.0010 0.2853 0.0010 -102.2720 0.0000 11.0910 0.1360 -9.6000 0.1449 26.4023 25.9478 19.3214 56144.9 0.6 -1.04769e+00 4.03190e-01 -8.73225e-02 3.42326e-02 2.11558e+01 4.32824e-02 6.15972e-05 2.45555e-06 2.56900e-03 -2.04642e-07 -6.66701e-08 22 19.7965 0.6542 1.0000 0.0053
SN: psc420335 153 0 NULL 1 0.3198 0.0010 0.3193 0.0010 -117.1460 0.0000 10.1830 0.2760 -7.9230 0.2805 8.2473 7.1412 6.4361 56143.5 1.0 -1.70718e+00 8.83790e-01 2.97480e-01 9.65685e-02 2.26549e+01 1.39930e-01 1.55299e-05 2.00152e-06 3.99142e-02 -9.98272e-07 -1.75865e-07 21 30.0053 0.1183 0.5028 0.0022
SN: psc420430 153 0 NULL 1 0.3184 0.0010 0.3179 0.0010 -114.7980 0.0000 10.4830 0.2110 -9.0180 0.2168 8.0913 6.5235 5.3702 56170.9 0.6 -1.31646e-01 7.23130e-01 2.25630e-01 1.03300e-01 2.27182e+01 1.38220e-01 1.46489e-05 1.86494e-06 1.99282e-02 -6.54051e-07 -1.61797e-07 38 44.3115 0.2576 0.7138 0.0023
SN: psc440040 153 0 NULL 1 0.2775 0.0010 0.2771 0.0010 -101.8260 0.0000 10.9870 0.0115 -11.1800 0.0513 24.9137 20.3070 17.7405 56205.9 0.1 5.29820e-01 3.44090e-01 8.67323e-02 3.21497e-02 2.16831e+01 4.10586e-02 3.78771e-05 1.43238e-06 2.68666e-03 -1.78260e-07 -3.92940e-08 43 35.3253 0.8215 1.0000 0.0060
SN: psc440101 153 0 NULL 1 0.0925 0.0010 0.0926 0.0010 25.4726 0.0000 10.5600 0.2105 -999.0000 -999.0000 27.3905 22.2993 20.7260 56192.2 0.7 -1.28046e+00 3.13040e-01 1.71401e-02 6.66005e-02 1.88786e+01 1.22810e-01 5.00447e-04 5.66050e-05 1.12779e-02 -1.17114e-05 -3.48458e-06 21 35.6035 0.0335 0.0000 0.0080
SN: psc440216 153 0 NULL 1 0.3608 0.0010 0.3602 0.0010 -131.8190 0.0000 10.5930 0.4260 -9.3430 0.4289 9.1582 7.6808 4.9513 56185.4 0.9 -1.29812e-01 7.10610e-01 6.22953e-03 8.27341e-02 2.22200e+01 1.27780e-01 2.33505e-05 2.74803e-06 1.58080e-02 -1.42155e-06 -1.67380e-07 45 58.2610 0.1061 0.9113 -0.0057
SN: psc440296 153 0 NULL 1 0.1641 0.0010 0.1640 0.0010 -14.3225 0.0000 10.6550 0.0190 -999.0000 -999.0000 12.2989 9.8131 9.5688 56210.0 0.7 -1.55670e+00 9.16830e-01 2.20770e-01 4.94350e-02 2.18219e+01 6.11858e-02 3.32225e-05 1.87223e-06 1.31342e-02 -6.40487e-07 -7.57262e-08 21 15.6231 0.7904 0.0000 0.0095
SN: psc440474 153 0 NULL 1 0.2833 0.0010 0.2829 0.0010 -101.6560 0.0000 10.3590 0.2205 -8.4220 0.2261 25.0596 23.4497 16.1092 56226.8 0.5 1.35402e+00 5.48320e-01 2.69134e-02 3.59168e-02 2.12934e+01 5.58630e-02 5.42517e-05 2.79134e-06 5.81441e-03 -8.54828e-07 -7.05605e-08 19 13.9183 0.8346 1.0000 0.0056
SN: psc440504 153 0 NULL 1 0.3835 0.0010 0.3829 0.0010 -139.9500 0.0000 11.1740 0.1775 -17.2980 0.1844 10.7560 8.3112 6.0821 56217.9 0.6 -6.33597e-01 7.11930e-01 1.46620e-01 5.61961e-02 2.26130e+01 7.22384e-02 1.63380e-05 1.08703e-06 1.46455e-02 -4.81457e-07 -4.51123e-08 45 44.0397 0.5547 0.9994 -0.0110
SN: psc440531 153 0 NULL 1 0.5230 0.0010 0.5224 0.0010 -123.3150 0.0000 11.6800 0.1990 -10.6370 0.2052 12.0611 10.9360 8.9615 56207.7 0.5 -4.42944e-01 7.96030e-01 -8.52913e-02 4.88725e-02 2.28949e+01 5.14767e-02 1.31499e-05 6.23460e-07 4.29276e-03 -2.46416e-07 -1.69571e-08 45 38.6892 0.7692 0.9993 -0.0572
SN: psc450075 153 0 NULL 1 0.3433 0.0010 0.3436 0.0010 63.1652 0.0000 10.0890 0.2140 -8.1820 0.2198 11.6127 10.4840 9.6642 56245.2 0.5 1.09106e+00 6.58480e-01 1.36090e-01 5.40725e-02 2.24821e+01 7.59484e-02 1.82805e-05 1.27874e-06 4.74577e-03 -3.84344e-07 -5.45716e-08 30 35.4400 0.2667 1.0000 -0.0021
SN: psc450107 153 0 NULL 1 0.5325 0.0010 0.5315 0.0010 -194.4480 0.0000 10.2280 0.2875 -10.1820 0.2918 14.4576 10.7653 8.5502 56240.2 0.4 -3.09478e-01 7.32880e-01 -4.20749e-02 4.80670e-02 2.28741e+01 4.78861e-02 1.34402e-05 5.92775e-07 1.76565e-03 -1.97591e-07 -1.01421e-08 32 28.2891 0.7008 0.9777 -0.0601
SN: psc450200 153 0 NULL 1 0.2607 0.0010 0.2603 0.0010 -95.6094 0.0000 11.1710 0.1270 -9.7230 0.1365 35.7319 26.1431 24.6178 56241.9 0.4 -3.19997e-01 4.75740e-01 7.65967e-02 2.99759e-02 2.13799e+01 3.67669e-02 5.01009e-05 1.69660e-06 5.85275e-03 -3.18210e-07 -4.06615e-08 25 28.0767 0.3043 1.0000 0.0054
SN: psc450247 153 0 NULL 1 0.3248 0.0010 0.3243 0.0010 -119.1540 0.0000 9.9210 0.0630 -7.2750 0.0804 12.8667 9.4682 9.0375 56242.0 0.9 4.58860e-01 9.67010e-01 -1.31143e-02 4.84334e-02 2.23172e+01 6.05502e-02 2.12047e-05 1.18256e-06 9.72960e-03 -6.04279e-07 -3.30879e-08 21 20.7179 0.4763 0.9983 0.0018
SN: psc450311 153 0 NULL 1 0.2150 0.0010 0.2152 0.0010 40.4880 0.0000 10.2510 0.1945 -999.0000 -999.0000 36.8218 33.2590 22.5468 56258.2 0.3 7.04010e-01 3.10610e-01 -1.75408e-02 4.15193e-02 2.06126e+01 5.72901e-02 1.01539e-04 5.35780e-06 5.30680e-03 -1.17014e-06 -1.87653e-07 17 13.2739 0.7751 0.0000 0.0058
SN: psc450335 153 0 NULL 1 0.3304 0.0010 0.3301 0.0010 -79.0747 0.0000 10.8580 0.1600 -9.7570 0.1676 12.1075 8.1767 7.6551 56240.3 0.5 -1.20102e+00 6.96400e-01 -6.30537e-02 5.38562e-02 2.20666e+01 5.71818e-02 2.67309e-05 1.40782e-06 9.04612e-03 -3.72139e-07 -4.87961e-08 31 37.2832 0.2390 0.9565 0.0008
SN: psc450344 153 0 NULL 1 0.2451 0.0010 0.2447 0.0010 -88.2597 0.0000 10.1710 0.1340 -999.0000 -999.0000 17.9609 14.1628 4.3304 56246.2 0.9 3.96840e-01 7.77320e-01 2.86083e-02 1.04440e-01 2.11070e+01 1.33790e-01 6.44484e-05 7.94153e-06 -1.24337e-02 -9.88866e-07 -7.29873e-07 3 3.4901 0.4794 0.0008 0.0050
SN: psc460005 153 0 NULL 1 0.2952 0.0010 0.2949 0.0010 -69.9537 0.0000 10.6900 0.3375 -9.4510 0.3412 13.8923 12.0366 7.2131 56260.1 0.7 1.10743e+00 5.79560e-01 2.88754e-02 5.06180e-02 2.16682e+01 7.96568e-02 3.84536e-05 2.82121e-06 6.57193e-03 -1.09632e-06 -9.25536e-08 23 27.0003 0.3044 0.7816 0.0044
SN: psc460026 153 0 NULL 1 0.4768 0.0010 0.4772 0.0010 87.1235 0.0000 10.1000 0.5070 -10.7450 0.5095 13.0893 9.5614 6.2231 56272.5 0.4 8.49370e-01 8.13910e-01 1.35500e-01 7.12811e-02 2.30330e+01 6.98406e-02 1.14334e-05 7.35460e-07 -1.76461e-02 -2.73700e-07 -2.23078e-08 44 35.1680 0.8535 0.9696 -0.0435
SN: psc460038 153 0 NULL 1 0.1816 0.0010 0.1817 0.0010 32.7865 0.0000 11.2760 0.0395 -999.0000 -999.0000 22.0877 18.7382 18.4900 56273.8 0.5 -7.09215e-01 4.34430e-01 2.73230e-01 4.46358e-02 2.17939e+01 4.65029e-02 3.41073e-05 1.46084e-06 -2.01303e-03 -1.77406e-07 -4.79847e-08 19 28.0308 0.1087 0.0000 0.0089
SN: psc460054 153 0 NULL 1 0.3350 0.0010 0.3353 0.0010 60.6213 0.0000 11.6390 0.0360 -12.5680 0.0616 22.4016 17.8635 14.2084 56264.4 0.6 1.20830e-01 3.25990e-01 -1.08270e-01 3.69817e-02 2.14648e+01 4.68459e-02 4.65782e-05 2.00970e-06 -4.63164e-04 -1.88721e-07 -5.36562e-08 30 21.7251 0.8915 1.0000 -0.0003
SN: psc460067 153 0 NULL 1 0.3131 0.0010 0.3129 0.0010 -36.0464 0.0000 11.4890 0.1865 -10.7560 0.1931 11.7877 7.5642 6.3578 56278.4 0.5 -2.89490e+00 8.66990e-01 -1.12057e-01 7.92970e-02 2.16769e+01 1.12300e-01 3.82040e-05 3.95141e-06 2.42788e-02 -2.22891e-06 -2.12111e-07 19 12.3840 0.9022 0.9110 0.0028
SN: psc460091 153 0 NULL 1 0.4986 0.0010 0.4990 0.0010 88.2584 0.0000 11.5450 0.3050 -29.4380 0.3091 9.5452 9.4047 6.8138 56267.3 0.5 -3.72472e-01 6.73720e-01 -4.23399e-02 5.58699e-02 2.26220e+01 6.88682e-02 1.67981e-05 1.06550e-06 -1.75940e-03 -4.47873e-07 -1.48645e-08 43 48.2960 0.3035 1.0000 -0.0501
SN: psc470047 153 0 NULL 1 0.0806 0.0010 0.0808 0.0010 59.2618 0.0000 9.5540 0.0045 -999.0000 -999.0000 31.3113 22.4894 20.9984 56302.3 0.4 -5.22708e-01 2.85680e-01 2.13940e-01 3.99088e-02 2.14909e+01 5.25813e-02 4.51496e-05 2.18655e-06 9.61233e-04 -1.52442e-07 -7.62418e-08 19 44.2007 0.0014 0.0000 0.0075
SN: psc470114 153 0 NULL 1 0.2773 0.0010 0.2772 0.0010 -31.5709 0.0000 9.7500 0.0705 -999.0000 -999.0000 25.5966 13.4678 11.9310 56317.4 0.7 -5.41478e-01 5.65830e-01 4.51131e-02 5.98653e-02 2.14689e+01 9.45508e-02 4.61353e-05 4.01767e-06 1.25612e-02 -3.39741e-07 -1.95527e-07 11 18.0303 0.1148 0.2390 0.0060
SN: psc470233 153 0 NULL 1 0.4283 0.0010 0.4287 0.0010 75.9166 0.0000 11.3880 0.0175 -13.2790 0.0530 8.7395 7.0400 6.3595 56305.8 1.0 2.33540e-01 8.28250e-01 1.23390e-01 6.31269e-02 2.29088e+01 7.74774e-02 1.25906e-05 8.98457e-07 9.67239e-03 -4.06598e-07 -3.77544e-08 46 33.4580 0.9317 0.6332 -0.0239
SN: psc480035 153 0 NULL 1 0.2302 0.0010 0.2305 0.0010 80.5414 0.0000 10.6340 0.0745 -999.0000 -999.0000 34.3339 28.6281 26.0761 56325.9 0.1 -1.73454e+00 3.06970e-01 -1.58807e-03 3.58154e-02 2.07490e+01 3.54009e-02 8.96602e-05 2.92341e-06 6.05253e-04 -2.39494e-07 -7.40695e-08 17 25.9013 0.0763 0.0000 0.0045
SN: psc480080 153 0 NULL 1 0.2416 0.0010 0.2418 0.0010 38.2317 0.0000 10.6010 0.1995 -999.0000 -999.0000 39.2532 25.7054 23.2989 56322.8 0.0 -2.39540e-01 2.58690e-01 1.73574e-02 2.77714e-02 2.13500e+01 3.52407e-02 5.15314e-05 1.67260e-06 1.15215e-03 -1.40626e-07 -3.93921e-08 28 27.9046 0.5230 0.0000 0.0049
SN: psc480126 153 0 NULL 1 0.3195 0.0010 0.3197 0.0010 56.4772 0.0000 10.8390 0.0660 -9.9090 0.0828 20.5882 17.3455 12.4975 56329.1 0.6 2.18550e-01 4.54220e-01 3.49212e-02 3.55848e-02 2.19542e+01 4.50318e-02 2.96104e-05 1.22812e-06 4.08821e-03 -2.52733e-07 -3.59994e-08 46 53.4314 0.2409 1.0000 0.0022
