# FITOPT: ->FITOPT000
# FITOPT:	 NONE
# ----------------------------------------
NVAR: 34
VARNAMES:  CID IDSURVEY TYPE FIELD CUTFLAG_SNANA zCMB zCMBERR zHD zHDERR VPEC VPEC_ERR HOST_LOGMASS HOST_LOGMASS_ERR SNRMAX1 SNRMAX2 SNRMAX3 PKMJD PKMJDERR x1 x1ERR c cERR mB mBERR x0 x0ERR COV_x1_c COV_x1_x0 COV_c_x0 NDOF FITCHI2 FITPROB PIa DISTCORR
# VERSION_SNANA		 = v10_45j
# TABLE NAME: FITRES
#

SN: psc110038 15 0 NULL 1 0.3387 0.0010 0.3387 0.0010 0.0000 0.0000 8.9910 0.3740 22.8586 12.7862 7.2433 55524.4 0.8 1.99100e-01 8.75700e-01 -2.24933e-03 7.51217e-02 2.17508e+01 1.11900e-01 3.58769e-05 3.69796e-06 2.75794e-02 -2.71489e-06 -1.98393e-07 6 4.9233 0.6693 0.9875 -0.0028
SN: psc110422 15 0 NULL 1 0.2832 0.0010 0.2832 0.0010 0.0000 0.0000 10.8040 0.0935 12.5395 9.4044 4.5275 55525.7 0.4 -1.68635e+00 4.77700e-01 2.03800e-01 1.43400e-01 2.19295e+01 2.07100e-01 3.02717e-05 5.77405e-06 1.53040e-02 -1.56431e-06 -7.28953e-07 13 25.9528 0.0262 0.7640 0.0029
SN: psc110429 15 0 NULL 1 0.4398 0.0010 0.4398 0.0010 0.0000 0.0000 10.0580 0.2065 17.4876 16.7864 8.1954 55540.1 0.7 7.96000e-01 5.08700e-01 -1.24459e-01 4.03165e-02 2.22104e+01 5.06246e-02 2.39903e-05 1.11860e-06 1.99633e-03 -3.29019e-07 -1.95582e-08 41 34.5177 0.7872 1.0000 -0.0255
SN: psc110464 15 0 NULL 1 0.5132 0.0010 0.5132 0.0010 0.0000 0.0000 11.4840 0.1755 9.3505 5.2554 2.8148 55542.4 0.9 -1.86801e+00 8.03200e-01 -4.23195e-02 9.56406e-02 2.25664e+01 9.85513e-02 1.77309e-05 1.60942e-06 2.38393e-02 -8.55376e-07 -3.52256e-08 39 36.7058 0.6194 -99.0000 -0.0532
SN: psc110476 15 0 NULL 1 0.6924 0.0010 0.6924 0.0010 0.0000 0.0000 11.7200 0.0470 9.0748 7.6784 2.9059 55540.4 0.4 1.15560e+00 9.67700e-01 -2.05281e-01 8.43768e-02 2.35386e+01 1.12700e-01 7.23596e-06 7.51410e-07 -4.02409e-03 -4.96560e-07 1.59813e-08 32 39.2625 0.2096 0.9726 -0.0523
SN: psc110647 15 0 NULL 1 0.3215 0.0010 0.3215 0.0010 0.0000 0.0000 9.9890 0.1415 18.5446 16.5447 10.3137 55556.5 0.6 3.66400e-01 5.34300e-01 -4.00096e-02 1.79160e-02 2.17074e+01 4.30146e-02 3.72468e-05 1.47564e-06 -1.31476e-04 -4.22789e-07 -7.39352e-09 16 10.0752 0.8627 0.9913 -0.0001
SN: psc110725 15 0 NULL 1 0.4984 0.0010 0.4984 0.0010 0.0000 0.0000 11.6450 0.4850 15.9012 10.9704 7.7436 55574.9 0.5 1.55070e+00 6.11700e-01 -8.06006e-02 4.57557e-02 2.25917e+01 6.22281e-02 1.72378e-05 9.87968e-07 7.28252e-03 -4.84940e-07 -2.21490e-08 38 45.4777 0.2204 0.9998 -0.0479
SN: psc110726 15 0 NULL 1 0.5447 0.0010 0.5447 0.0010 0.0000 0.0000 10.6530 0.2025 14.7823 8.9617 5.9234 55560.9 0.8 8.35900e-01 6.07200e-01 -5.46764e-02 5.32433e-02 2.28682e+01 5.82204e-02 1.35289e-05 7.25458e-07 7.68451e-03 -2.89158e-07 -1.53540e-08 39 29.3424 0.8691 0.9937 -0.0614
SN: psc120039 15 0 NULL 1 0.3252 0.0010 0.3252 0.0010 0.0000 0.0000 10.7520 0.3410 8.4959 7.5997 4.9659 55564.4 1.3 -1.56827e-01 9.02400e-01 2.21200e-01 7.57097e-02 2.31968e+01 8.62037e-02 9.45265e-06 7.50508e-07 6.69339e-03 -2.86164e-07 -4.07722e-08 33 28.6163 0.7287 0.5896 -0.0007
SN: psc120111 15 0 NULL 1 0.4278 0.0010 0.4278 0.0010 0.0000 0.0000 9.3160 0.1255 15.4252 7.9781 5.5055 55564.5 0.9 -2.86922e+00 7.13000e-01 2.15400e-01 7.37381e-02 2.31109e+01 6.28256e-02 1.04230e-05 6.03120e-07 -6.98018e-03 -6.58940e-08 -3.15133e-08 33 44.3765 0.1097 -99.0000 -0.0209
SN: psc120223 15 0 NULL 1 0.6212 0.0010 0.6212 0.0010 0.0000 0.0000 10.2550 0.8840 8.4422 7.6674 6.8454 55576.0 0.2 -3.86879e-01 7.00600e-01 -1.59040e-01 5.40168e-02 2.29239e+01 7.28356e-02 1.30120e-05 8.72895e-07 7.01366e-03 -4.42070e-07 -7.08330e-09 43 35.9557 0.8006 0.9995 -0.0748
SN: psc120313 15 0 NULL 1 0.5343 0.0010 0.5343 0.0010 0.0000 0.0000 10.3070 0.0775 9.3565 7.7268 5.3416 55561.9 1.2 -2.55149e-01 7.57000e-01 -1.60875e-01 6.12176e-02 2.31465e+01 6.89275e-02 1.04441e-05 6.63039e-07 8.14618e-03 -2.68767e-07 -7.51326e-09 35 37.2801 0.4100 0.9996 -0.0587
SN: psc120458 15 0 NULL 1 0.5365 0.0010 0.5365 0.0010 0.0000 0.0000 11.9310 0.0465 6.9729 5.9314 5.1857 55578.9 0.7 -1.65253e+00 5.92100e-01 -2.19449e-01 6.48470e-02 2.30652e+01 8.25256e-02 1.12627e-05 8.56064e-07 5.43766e-03 -3.36643e-07 -7.99165e-09 42 43.5858 0.4464 0.9991 -0.0593
SN: psc120543 15 0 NULL 1 0.5813 0.0010 0.5813 0.0010 0.0000 0.0000 11.5250 0.2670 11.3402 6.2996 5.2957 55577.8 1.2 2.37300e-01 9.78500e-01 -1.32512e-01 8.36501e-02 2.31997e+01 9.71843e-02 1.00572e-05 9.00224e-07 4.71479e-02 -6.70225e-07 -4.82975e-08 38 32.3354 0.7660 -99.0000 -0.0709
SN: psc120553 15 0 NULL 1 0.4831 0.0010 0.4831 0.0010 0.0000 0.0000 10.5650 0.3940 15.6122 10.6109 8.5658 55586.0 1.1 -8.42426e-01 7.29000e-01 1.36500e-01 6.74687e-02 2.31134e+01 7.19561e-02 1.06037e-05 7.02748e-07 9.24244e-03 -2.60272e-07 -3.45029e-08 41 53.9218 0.1028 0.9999 -0.0420
SN: psc120554 15 0 NULL 1 0.4062 0.0010 0.4062 0.0010 0.0000 0.0000 9.2810 0.4295 21.0642 16.1633 13.1104 55586.3 0.6 3.77984e-02 4.58500e-01 -6.03685e-02 3.69832e-02 2.22293e+01 4.63058e-02 2.33143e-05 9.94338e-07 5.84029e-03 -2.47281e-07 -2.79704e-08 33 45.2428 0.0941 1.0000 -0.0134
SN: psc120567 15 0 NULL 1 0.3550 0.0010 0.3550 0.0010 0.0000 0.0000 10.8300 0.1435 12.9169 12.0894 7.5640 55591.4 0.6 -1.62150e+00 1.34600e-01 8.10458e-02 3.46100e-01 2.23496e+01 1.54900e-01 2.07173e-05 2.95478e-06 3.76569e-03 -6.86796e-08 -3.25808e-08 38 40.4766 0.4050 0.9993 -0.0054
SN: psc120635 15 0 NULL 1 0.5014 0.0010 0.5014 0.0010 0.0000 0.0000 11.7000 0.1155 11.4037 7.1677 5.7816 55585.5 0.9 -1.14184e-01 7.71000e-01 -1.69915e-02 6.49564e-02 2.27874e+01 7.54480e-02 1.44109e-05 1.00142e-06 2.29015e-02 -5.73769e-07 -3.67722e-08 45 36.8270 0.8309 0.9996 -0.0491
SN: psc120637 15 0 NULL 1 0.2938 0.0010 0.2938 0.0010 0.0000 0.0000 11.0610 0.0265 20.7813 16.8940 13.4462 55591.5 0.5 -5.55894e-01 4.43700e-01 -1.83065e-02 3.70103e-02 2.11731e+01 3.76231e-02 6.07836e-05 2.10628e-06 3.61025e-03 -3.10474e-07 -4.79544e-08 34 41.1778 0.2184 1.0000 0.0024
SN: psc120655 15 0 NULL 1 0.6035 0.0010 0.6035 0.0010 0.0000 0.0000 9.7330 0.5635 6.5522 6.2176 5.8225 55579.7 0.9 4.00800e-01 9.34800e-01 -7.88825e-02 8.30060e-02 2.32370e+01 9.71495e-02 9.76986e-06 8.74188e-07 3.45997e-02 -6.66047e-07 -3.69290e-08 43 39.2607 0.6746 0.9871 -0.0767
SN: psc120677 15 0 NULL 1 0.2837 0.0010 0.2837 0.0010 0.0000 0.0000 11.1340 0.1835 21.1390 12.1573 9.4616 55589.8 0.1 2.49300e+00 8.37200e-01 1.50600e-01 6.04849e-02 2.16033e+01 8.46899e-02 4.08819e-05 3.18888e-06 2.17462e-02 -1.22608e-06 -1.75310e-07 5 8.7838 0.1861 0.9990 0.0029
SN: psc120700 15 0 NULL 1 0.3321 0.0010 0.3321 0.0010 0.0000 0.0000 11.5710 0.0525 9.9656 8.1978 4.7208 55578.5 0.8 -2.20491e+00 8.09800e-01 1.18500e-01 1.08700e-01 2.28391e+01 1.55600e-01 1.31544e-05 1.88473e-06 6.06711e-02 -1.27584e-06 -1.82866e-07 37 50.9387 0.0782 -99.0000 -0.0018
SN: psc120706 15 0 NULL 1 0.3294 0.0010 0.3294 0.0010 0.0000 0.0000 11.4290 0.0490 21.4621 19.1683 15.1867 55593.3 0.6 4.21500e-01 3.97000e-01 3.67423e-02 3.37232e-02 2.16712e+01 3.68074e-02 3.85537e-05 1.30701e-06 1.75743e-03 -1.56574e-07 -3.11791e-08 33 25.8431 0.8411 0.9980 -0.0014
SN: psc120713 15 0 NULL 1 0.4199 0.0010 0.4199 0.0010 0.0000 0.0000 10.1400 0.2210 14.2330 13.1239 8.6182 55596.0 0.6 -1.61928e+00 6.23700e-01 5.47226e-02 4.23306e-02 2.26629e+01 4.65611e-02 1.57022e-05 6.73378e-07 3.14587e-03 -1.67763e-07 -1.43538e-08 39 26.5652 0.9491 -99.0000 -0.0178
SN: psc120715 15 0 NULL 1 0.2632 0.0010 0.2632 0.0010 0.0000 0.0000 11.3650 0.1325 11.7646 10.4642 9.1042 55574.4 0.8 4.04400e-01 9.56300e-01 2.86269e-02 1.08800e-01 2.12009e+01 1.82200e-01 5.91735e-05 9.92798e-06 8.46194e-02 -8.50891e-06 -1.02109e-06 11 11.6525 0.4740 0.9800 0.0038
SN: psc120762 15 0 NULL 1 0.4421 0.0010 0.4421 0.0010 0.0000 0.0000 10.4840 0.2855 18.4224 9.4667 7.0291 55580.4 0.9 7.71800e-01 7.46900e-01 5.62807e-02 6.39879e-02 2.29864e+01 8.07302e-02 1.17480e-05 8.73524e-07 1.55761e-02 -3.96202e-07 -4.44580e-08 36 45.5465 0.1581 0.8837 -0.0263
SN: psc130037 15 0 NULL 1 0.1428 0.0010 0.1428 0.0010 0.0000 0.0000 7.5730 1.2065 65.0872 57.7142 51.0630 55589.6 0.4 -3.92006e-01 7.23000e-01 1.51614e-03 3.06729e-02 1.97504e+01 3.81449e-02 2.23832e-04 7.86384e-06 1.14117e-02 -1.75063e-06 -1.90117e-07 4 2.4582 0.7828 -99.0000 0.0098
SN: psc130145 15 0 NULL 1 0.6059 0.0010 0.6059 0.0010 0.0000 0.0000 10.0830 0.4105 14.3174 12.3493 7.8364 55596.3 0.1 1.85980e+00 7.97900e-01 -1.27044e-01 4.11364e-02 2.30751e+01 5.20818e-02 1.13465e-05 5.44280e-07 4.18018e-03 -2.77949e-07 -2.07393e-09 40 31.4799 0.8578 0.8316 -0.0773
SN: psc130150 151 0 NULL 1 0.2105 0.0010 0.2105 0.0010 0.0000 0.0000 11.3300 0.0810 16.4793 15.1395 13.5746 55604.0 0.3 -9.69349e-01 3.10800e-01 5.01212e-02 4.53127e-02 2.08776e+01 5.72034e-02 7.95174e-05 4.18948e-06 1.84855e-03 -5.27782e-07 -1.34348e-07 23 31.7363 0.1337 -99.0000 0.0062
SN: psc130283 15 0 NULL 1 0.0762 0.0010 0.0762 0.0010 0.0000 0.0000 11.0120 0.0325 28.7962 28.6535 -99.0000 55602.4 0.2 -2.63924e+00 2.48400e-01 -4.37877e-02 5.45182e-02 1.88119e+01 5.45756e-02 5.30376e-04 2.66599e-05 -1.19572e-03 -5.93922e-07 -1.10250e-06 14 23.3791 0.0764 -99.0000 0.0116
SN: psc130373 15 0 NULL 1 0.3741 0.0010 0.3741 0.0010 0.0000 0.0000 11.3450 0.0695 16.7607 9.8523 8.2525 55607.2 0.6 -1.79696e+00 6.97900e-01 -9.64144e-02 5.22429e-02 2.20803e+01 7.10859e-02 2.66225e-05 1.74304e-06 -7.43868e-03 -6.91432e-07 5.53759e-09 31 56.0092 0.0054 0.9973 -0.0084
SN: psc130391 15 0 NULL 1 0.3703 0.0010 0.3703 0.0010 0.0000 0.0000 10.3150 0.2740 25.2500 14.4143 12.4928 55610.7 0.4 1.43100e-01 3.57000e-01 -1.38051e-01 3.45621e-02 2.17286e+01 5.10578e-02 3.67851e-05 1.72986e-06 1.36542e-03 -3.84088e-07 -3.09822e-08 31 22.7964 0.8846 1.0000 -0.0078
SN: psc130490 15 0 NULL 1 0.3906 0.0010 0.3906 0.0010 0.0000 0.0000 12.0830 0.4725 8.7654 7.8997 5.6963 55603.7 1.0 -1.24427e-02 7.95000e-01 -4.75219e-02 6.26068e-02 2.23966e+01 8.28319e-02 1.99424e-05 1.52143e-06 6.61670e-03 -5.29008e-07 -1.23369e-08 34 22.4132 0.9509 0.9928 -0.0110
SN: psc130527 15 0 NULL 1 0.2200 0.0010 0.2200 0.0010 0.0000 0.0000 10.9130 0.1610 11.6039 7.7014 7.5587 55604.5 0.6 -1.22217e+00 5.41500e-01 2.49300e-01 7.32364e-02 2.11146e+01 9.68756e-02 6.39502e-05 5.70600e-06 1.29296e-02 -1.65621e-06 -2.93886e-07 25 38.2651 0.0572 -99.0000 0.0058
SN: psc130601 15 0 NULL 1 0.5574 0.0010 0.5574 0.0010 0.0000 0.0000 10.0130 0.4175 11.0437 10.9252 6.0519 55606.2 1.1 1.06980e+00 9.44300e-01 -4.31070e-03 6.02098e-02 2.30761e+01 8.05951e-02 1.12056e-05 8.31801e-07 -3.15003e-03 -5.39186e-07 -8.40654e-09 39 44.4963 0.2881 0.9988 -0.0647
SN: psc130610 15 0 NULL 1 0.6204 0.0010 0.6204 0.0010 0.0000 0.0000 11.7700 0.2190 5.8184 5.4492 5.4095 55585.3 1.4 -1.53023e-01 8.70000e-01 -1.95609e-01 7.19869e-02 2.32049e+01 8.49076e-02 1.00477e-05 7.85761e-07 2.64134e-02 -4.04695e-07 -1.24912e-08 42 26.3003 0.9789 0.8878 -0.0751
SN: psc130621 15 0 NULL 1 0.7066 0.0010 0.7066 0.0010 0.0000 0.0000 11.4640 0.3370 6.5697 4.6535 3.8828 55591.5 1.0 -2.87568e+00 5.61500e-01 -1.66955e-01 8.71463e-02 2.35935e+01 8.04171e-02 6.85022e-06 5.07375e-07 1.24879e-02 -6.37740e-08 3.99879e-09 42 49.5557 0.2281 -99.0000 -0.0478
SN: psc130650 15 0 NULL 1 0.2956 0.0010 0.2956 0.0010 0.0000 0.0000 9.6410 0.1575 9.1498 6.0711 5.9643 55590.4 0.6 -2.75407e+00 9.20000e-01 1.64425e-02 6.73787e-02 2.31534e+01 7.67671e-02 9.81000e-06 6.93617e-07 1.19706e-02 -1.75505e-07 -3.55263e-08 33 39.9511 0.2227 0.5923 0.0024
SN: psc130651 15 0 NULL 1 0.5810 0.0010 0.5810 0.0010 0.0000 0.0000 10.5180 0.5965 18.5506 15.7814 6.6889 55612.2 0.4 7.14855e-02 3.67100e-01 -2.20229e-01 4.51766e-02 2.23640e+01 6.11498e-02 2.17131e-05 1.22290e-06 2.40857e-03 -3.39994e-07 -1.62778e-08 45 59.7972 0.0833 0.7166 -0.0708
SN: psc130667 15 0 NULL 1 0.5926 0.0010 0.5926 0.0010 0.0000 0.0000 9.9940 0.5320 9.4072 9.0790 6.2652 55608.0 0.7 1.67800e+00 9.05600e-01 -5.70933e-02 6.37200e-02 2.30665e+01 1.02800e-01 1.14019e-05 1.07965e-06 1.13166e-02 -8.06050e-07 -1.60333e-08 49 40.9420 0.8158 0.9997 -0.0739
SN: psc130684 15 0 NULL 1 0.4136 0.0010 0.4136 0.0010 0.0000 0.0000 11.1720 0.0995 14.3443 8.7752 7.9966 55606.4 0.2 2.73400e-01 4.38200e-01 1.30700e-01 5.22303e-02 2.26379e+01 7.00684e-02 1.60323e-05 1.03465e-06 5.38176e-03 -3.23367e-07 -3.20663e-08 40 33.5487 0.7893 0.7738 -0.0154
SN: psc130733 15 0 NULL 1 0.5637 0.0010 0.5637 0.0010 0.0000 0.0000 11.4790 0.0340 11.5804 9.2680 6.8214 55605.8 0.9 -1.52891e-01 9.38500e-01 1.29417e-02 6.00165e-02 2.31094e+01 1.01000e-01 1.08828e-05 1.01230e-06 -3.83857e-03 -7.37933e-07 -4.35734e-09 35 25.6511 0.8998 0.9389 -0.0663
SN: psc130798 15 0 NULL 1 0.2893 0.0010 0.2893 0.0010 0.0000 0.0000 10.8890 0.0245 33.8237 23.5792 22.7973 55592.3 0.1 -1.48871e+00 3.89000e-01 6.35169e-02 3.67321e-02 2.18330e+01 4.52701e-02 3.30954e-05 1.37992e-06 2.90340e-03 -1.57149e-07 -4.09558e-08 20 25.9260 0.2093 1.0000 0.0026
SN: psc130880 15 0 NULL 1 0.2458 0.0010 0.2458 0.0010 0.0000 0.0000 11.3880 0.0690 23.4523 18.5189 10.9973 55579.8 0.5 -9.69183e-02 6.60000e-01 -9.20258e-04 7.81506e-02 2.10484e+01 1.35700e-01 6.80427e-05 8.50688e-06 3.09744e-02 -4.47001e-06 -6.10266e-07 14 10.3253 0.7988 -99.0000 0.0046
SN: psc130997 15 0 NULL 1 0.3047 0.0010 0.3047 0.0010 0.0000 0.0000 11.2490 0.0185 15.6058 6.8252 6.4848 55610.9 0.6 -1.55749e+00 4.28800e-01 -1.59779e-01 5.96175e-02 2.17917e+01 7.73184e-02 3.44007e-05 2.44977e-06 5.79328e-04 -4.12919e-07 -6.57513e-08 29 25.2962 0.7105 0.9993 0.0019
SN: psc131031 15 0 NULL 1 0.2965 0.0010 0.2965 0.0010 0.0000 0.0000 9.4060 0.2200 20.9409 12.1998 11.3627 55619.6 0.5 1.00090e+00 5.27500e-01 1.55000e-01 5.42671e-02 2.19442e+01 9.12600e-02 2.98818e-05 2.51168e-06 1.25092e-02 -1.00211e-06 -1.11936e-07 33 45.7279 0.0863 1.0000 0.0023
SN: psc131033 15 0 NULL 1 0.3034 0.0010 0.3034 0.0010 0.0000 0.0000 10.2510 0.3255 10.2577 7.4911 7.2626 55611.4 0.7 1.68820e+00 7.27100e-01 1.34600e-01 6.44747e-02 2.17934e+01 1.00400e-01 3.43436e-05 3.17552e-06 1.10669e-02 -1.61496e-06 -1.26728e-07 30 58.4505 0.0020 0.9999 0.0020
SN: psc131084 15 0 NULL 1 0.4162 0.0010 0.4162 0.0010 0.0000 0.0000 11.0200 0.2440 7.2137 6.4845 5.4065 55615.6 0.9 -1.26474e+00 8.67300e-01 -1.06844e-01 1.61500e-01 2.24624e+01 2.13700e-01 1.88624e-05 3.71264e-06 7.71591e-02 -2.45741e-06 -5.20559e-07 20 15.3762 0.7545 -99.0000 -0.0164
SN: psc131086 15 0 NULL 1 0.4777 0.0010 0.4777 0.0010 0.0000 0.0000 9.7540 0.4015 10.2983 9.2855 6.0299 55613.7 0.6 1.30820e+00 8.74500e-01 9.69296e-02 7.89406e-02 2.28560e+01 1.22500e-01 1.34153e-05 1.51363e-06 2.89541e-02 -1.16208e-06 -7.39216e-08 40 46.8175 0.2129 1.0000 -0.0400
SN: psc131091 15 0 NULL 1 0.5395 0.0010 0.5395 0.0010 0.0000 0.0000 11.0700 0.2400 6.5575 5.9644 5.2443 55620.0 1.4 -1.94508e+00 8.18000e-01 -1.23040e-01 1.43500e-01 2.29458e+01 1.59200e-01 1.25795e-05 1.84428e-06 2.17632e-02 -7.80035e-07 -1.84312e-07 19 28.7119 0.0936 0.8350 -0.0600
SN: psc140092 15 0 NULL 1 0.4184 0.0010 0.4184 0.0010 0.0000 0.0000 11.0450 0.0525 9.2516 8.3929 5.6980 55624.7 0.9 -1.74208e+00 8.82200e-01 -1.42220e-01 7.82283e-02 2.21838e+01 1.00400e-01 2.44000e-05 2.25581e-06 9.81295e-03 -1.05787e-06 -9.62408e-08 34 19.9210 0.9809 0.9942 -0.0173
SN: psc140107 15 0 NULL 1 0.4355 0.0010 0.4355 0.0010 0.0000 0.0000 10.5480 0.2995 16.8780 14.4622 13.1484 55645.2 0.9 1.58990e+00 8.96300e-01 7.86501e-02 5.48100e-02 2.22008e+01 6.73110e-02 2.41657e-05 1.49817e-06 2.09428e-02 -1.00565e-06 -6.06423e-08 13 14.1126 0.4414 0.9047 -0.0238
SN: psc140112 15 0 NULL 1 0.3394 0.0010 0.3394 0.0010 0.0000 0.0000 10.9640 0.2220 30.3645 18.9409 18.3367 55642.3 0.2 7.31700e-01 3.14600e-01 -1.35605e-01 3.09618e-02 2.15274e+01 4.24776e-02 4.40758e-05 1.72439e-06 3.44764e-03 -3.56066e-07 -4.15295e-08 30 18.1602 0.9675 1.0000 -0.0029
SN: psc140122 15 0 NULL 1 0.2710 0.0010 0.2710 0.0010 0.0000 0.0000 11.0570 0.0180 15.7813 11.1229 10.1604 55641.0 0.4 2.22000e-01 5.59400e-01 -1.08807e-02 4.38348e-02 2.13584e+01 6.60550e-02 5.11942e-05 3.11460e-06 1.18277e-02 -1.35089e-06 -1.01080e-07 36 30.2100 0.7778 1.0000 0.0035
SN: psc140124 15 0 NULL 1 0.3457 0.0010 0.3457 0.0010 0.0000 0.0000 10.0400 0.5275 19.4147 10.7779 9.5348 55625.1 0.9 -1.11303e+00 5.00900e-01 1.57577e-02 6.60375e-02 2.22149e+01 9.88248e-02 2.34215e-05 2.13185e-06 1.00654e-02 -5.01368e-07 -1.21810e-07 37 24.4452 0.9566 1.0000 -0.0039
SN: psc140164 15 0 NULL 1 0.3549 0.0010 0.3549 0.0010 0.0000 0.0000 10.0280 0.2515 19.3081 16.6309 15.0455 55637.3 0.6 9.36400e-01 5.67800e-01 2.48852e-02 3.87932e-02 2.19799e+01 4.91455e-02 2.91210e-05 1.31816e-06 9.41160e-03 -4.93489e-07 -3.66629e-08 29 29.8388 0.4739 1.0000 -0.0054
SN: psc140177 15 0 NULL 1 0.2825 0.0010 0.2825 0.0010 0.0000 0.0000 11.4430 0.0100 7.0099 5.7662 5.7262 55613.5 0.6 -9.84867e-01 7.32900e-01 -1.19811e-01 1.09400e-01 2.12857e+01 1.62700e-01 5.47725e-05 8.20844e-06 5.52066e-02 -5.10056e-06 -7.29438e-07 26 42.7301 0.0278 1.0000 0.0029
SN: psc140210 15 0 NULL 1 0.2028 0.0010 0.2028 0.0010 0.0000 0.0000 10.6340 0.0900 18.2992 13.8925 13.3145 55631.5 1.2 -1.47354e+00 6.32000e-01 -1.22409e-01 4.85815e-02 2.05689e+01 5.20630e-02 1.05629e-04 5.06510e-06 7.16037e-03 -9.36883e-07 -1.65055e-07 22 40.5319 0.0134 -99.0000 0.0066
SN: psc140214 15 0 NULL 1 0.3379 0.0010 0.3379 0.0010 0.0000 0.0000 11.1040 0.1375 14.8965 11.4658 7.3617 55639.4 0.5 -1.40768e+00 5.16900e-01 2.32655e-02 5.59451e-02 2.21563e+01 7.67983e-02 2.46926e-05 1.74660e-06 1.11549e-02 -6.16179e-07 -7.93535e-08 29 33.0056 0.3223 0.9995 -0.0027
SN: psc140221 15 0 NULL 1 0.3601 0.0010 0.3601 0.0010 0.0000 0.0000 10.3580 0.3560 23.0386 21.4492 12.3997 55629.4 0.9 -3.78588e-02 3.73500e-01 2.36190e-02 3.63076e-02 2.20281e+01 4.27459e-02 2.78773e-05 1.09754e-06 -1.04463e-03 -3.31049e-08 -2.71451e-08 34 39.2755 0.2841 1.0000 -0.0062
SN: psc140229 15 0 NULL 1 0.4347 0.0010 0.4347 0.0010 0.0000 0.0000 9.8820 0.2450 16.8321 16.6409 11.4696 55646.4 0.4 1.02510e+00 4.52400e-01 -3.17023e-02 4.17139e-02 2.22078e+01 5.03258e-02 2.40028e-05 1.11257e-06 5.73203e-03 -3.59878e-07 -2.94184e-08 44 45.9752 0.4316 1.0000 -0.0235
SN: psc140234 15 0 NULL 1 0.4985 0.0010 0.4985 0.0010 0.0000 0.0000 10.7550 0.2985 16.2794 8.4613 8.0073 55640.0 0.9 6.91300e-01 9.16300e-01 -7.90164e-02 5.58917e-02 2.28351e+01 7.97641e-02 1.37759e-05 1.01205e-06 1.40479e-02 -7.61992e-07 -2.60871e-08 33 29.3282 0.6960 0.9999 -0.0479
SN: psc140240 15 0 NULL 1 0.4666 0.0010 0.4666 0.0010 0.0000 0.0000 8.9690 0.7230 31.3375 24.1704 18.1630 55650.5 0.7 5.18700e-01 5.07100e-01 -1.08019e-01 3.26621e-02 2.18795e+01 3.58459e-02 3.28464e-05 1.08443e-06 3.53811e-03 -2.86301e-07 -2.15397e-08 15 33.4412 0.0065 1.0000 -0.0357
SN: psc140276 15 0 NULL 1 0.2496 0.0010 0.2496 0.0010 0.0000 0.0000 11.3430 0.0360 24.0357 19.7078 18.9962 55627.5 0.8 -2.11394e+00 2.84700e-01 -1.32905e-01 3.97819e-02 2.10114e+01 6.43020e-02 7.04163e-05 4.17036e-06 1.12494e-03 -2.29467e-07 -1.26980e-07 35 34.7459 0.5282 1.0000 0.0044
SN: psc140286 15 0 NULL 1 0.1960 0.0010 0.1960 0.0010 0.0000 0.0000 8.9620 0.2010 56.6326 45.9846 45.3713 55649.7 0.3 -1.72610e-01 2.73600e-01 -7.13666e-02 2.89680e-02 2.04064e+01 3.48515e-02 1.22644e-04 3.93681e-06 1.70568e-03 -2.89702e-07 -9.54232e-08 10 10.2681 0.5064 -99.0000 0.0070
SN: psc140320 15 0 NULL 1 0.4041 0.0010 0.4041 0.0010 0.0000 0.0000 9.9180 0.1235 14.3871 13.0457 7.6375 55649.8 0.4 1.83010e+00 5.37500e-01 2.00697e-02 3.45439e-02 2.23386e+01 5.06129e-02 2.10758e-05 9.82475e-07 3.02080e-03 -3.24354e-07 -1.62828e-08 42 49.4656 0.2308 1.0000 -0.0131
SN: psc140325 15 0 NULL 1 0.4842 0.0010 0.4842 0.0010 0.0000 0.0000 11.4330 0.0135 13.7471 13.1755 11.1961 55646.8 0.1 5.26900e-01 4.13200e-01 1.85142e-02 4.44049e-02 2.24288e+01 4.98139e-02 1.99282e-05 9.14313e-07 2.68673e-03 -2.36786e-07 -2.28654e-08 43 43.6888 0.4849 1.0000 -0.0425
SN: psc140361 15 0 NULL 1 0.3700 0.0010 0.3700 0.0010 0.0000 0.0000 10.9380 0.0410 10.3157 8.0446 7.1583 55646.0 0.6 1.34310e+00 7.28000e-01 1.80300e-01 6.18466e-02 2.23183e+01 8.57189e-02 2.13674e-05 1.68696e-06 2.24661e-02 -9.35112e-07 -8.21516e-08 41 41.0917 0.5107 1.0000 -0.0077
SN: psc140382 15 0 NULL 1 0.2631 0.0010 0.2631 0.0010 0.0000 0.0000 10.1000 0.2775 31.9942 31.1303 24.0341 55659.4 0.3 -2.56125e-01 4.75700e-01 -9.95310e-02 3.03256e-02 2.10097e+01 4.62605e-02 7.05650e-05 3.00660e-06 3.06523e-03 -7.96590e-07 -6.76854e-08 9 7.3271 0.6942 1.0000 0.0038
